date,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeCommonStockholders,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyRetainedEarnings,quarterlyDepreciationAndAmortization,quarterlyCashDividendsPaid,quarterlyPurchaseOfInvestment,quarterlyOtherNonCashItems,quarterlyStockBasedCompensation,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,quarterlyOperatingIncome,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyLongTermDebt,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyStockholdersEquity,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyNetOtherInvestingChanges,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyNetIncome,quarterlyCashAndCashEquivalents,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyOtherIntangibleAssets,quarterlyTaxProvision,quarterlyCapitalStock,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyPurchaseOfBusiness,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangesInAccountReceivables,quarterlySaleOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyCurrentDeferredRevenue,quarterlyDilutedAverageShares,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyCurrentLiabilities,quarterlyBasicEPS,quarterlyOtherIncomeExpense,quarterlyGrossProfit,quarterlyOtherCurrentAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyOtherNonCurrentLiabilities,quarterlyDilutedEPS,quarterlyBasicAverageShares,quarterlyCostOfRevenue,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentAssets,quarterlyEbitda
2009-09-30,6209000000,3028000000,23015000000.0,-528000000.0,45660000000.0,373000000.0,-355000000.0,-501000000.0,438000000.0,438000000.0,,6908000000.0,4794000000.0,3333000000.0,,,,816831000000.0,12372000000,189724000000.0,35948000000.0,,65354000000.0,352190000000.0,,0.0,3188000000,,3188000000,65974000000.0,-9460000000.0,4794000000,,,1606000000,6965000000.0,38555000000.0,1310000000,196000000.0,362000000.0,-2000000.0,7332000000.0,,-424000000.0,-5966000000.0,882185000000.0,0.0,-240000000.0,,397000000.0,838000000.0,22177000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,366000000,4787000000,38291000000.0,-261000000.0,50252000000.0,394000000.0,-355000000.0,-317000000.0,664000000.0,664000000.0,,25044000000.0,7377000000.0,19948000000.0,,,,778228000000.0,9615000000,185085000000.0,33855000000.0,,70714000000.0,343886000000.0,,0.0,4948000000,,4948000000,74954000000.0,-9315000000.0,7377000000,11380000000.0,4920000000.0,2429000000,6965000000.0,37516000000.0,1307000000,171000000.0,88000000.0,-11000000.0,25523000000.0,,-479000000.0,-9986000000.0,848942000000.0,0.0,-362000000.0,,516000000.0,15276000000.0,23015000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,6341000000,3296000000,27064000000.0,-966000000.0,53345000000.0,375000000.0,-363000000.0,-864000000.0,2160000000.0,2160000000.0,,-7782000000.0,5159000000.0,-13495000000.0,,,,807584000000.0,12775000000,180414000000.0,29733000000.0,,72944000000.0,339435000000.0,,0.0,3456000000,,3456000000,70117000000.0,-7776000000.0,5159000000,,,1703000000,6965000000.0,40784000000.0,1583000000,138000000.0,353000000.0,-699000000.0,-7504000000.0,,-278000000.0,-2757000000.0,880528000000.0,-2269000000.0,-356000000.0,,847000000.0,-11227000000.0,38291000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,4726000000,453000000,32601000000.0,276000000.0,53599000000.0,440000000.0,-359000000.0,-384000000.0,434000000.0,434000000.0,,9779000000.0,1448000000.0,8466000000.0,,,,809369000000.0,8841000000,178582000000.0,,57261000000.0,73819000000.0,334868000000.0,,0.0,613000000,,613000000,89015000000.0,-8006000000.0,1448000000,,,835000000,6965000000.0,39123000000.0,1683000000,112000000.0,453000000.0,-54000000.0,9953000000.0,,-174000000.0,-4692000000.0,883188000000.0,0.0,-318000000.0,,867000000.0,5537000000.0,27064000000.0,190276000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,5184000000,1737000000,36129000000.0,-87000000.0,55136000000.0,358000000.0,-361000000.0,-500000000.0,945000000.0,945000000.0,,229000000.0,2811000000.0,-2525000000.0,,,,833022000000.0,8903000000,185120000000.0,,61391000000.0,75657000000.0,351795000000.0,,0.0,1898000000,,1898000000,88321000000.0,-6002000000.0,2811000000,,,913000000,6965000000.0,43949000000.0,1809000000,107000000.0,355000000.0,-26000000.0,676000000.0,,-447000000.0,2939000000.0,908679000000.0,-819000000.0,-284000000.0,,872000000.0,3528000000.0,32601000000.0,189852000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,329000000,2227000000,39788000000.0,592000000.0,57163000000.0,731000000.0,-360000000.0,-137000000.0,496000000.0,496000000.0,,-9610000000.0,3474000000.0,-14235000000.0,,,,833976000000.0,8642000000,174399000000.0,,81887000000.0,77356000000.0,358398000000.0,,0.0,2387000000,3495000000.0,2387000000,39788000000.0,-5672000000.0,3474000000,11106000000.0,2027000000.0,1087000000,6965000000.0,47842000000.0,1731000000,224000000.0,412000000.0,-25000000.0,-9282000000.0,,-328000000.0,12349000000.0,911332000000.0,-1095000000.0,-286000000.0,,1073000000.0,3659000000.0,36129000000.0,190504000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,6230000000,908000000,42683000000.0,112000000.0,57803000000.0,594000000.0,-358000000.0,-761000000.0,1512000000.0,1512000000.0,,1623000000.0,4040000000.0,-2941000000.0,,,,860820000000.0,11894000000,210707000000.0,,94369000000.0,72469000000.0,375971000000.0,,0.0,2735000000,3322000000.0,2735000000,42683000000.0,-10944000000.0,4040000000,10184000000.0,1916000000.0,1305000000,3108000000.0,53746000000.0,1749000000,63000000.0,508000000.0,-5000000.0,1900000000.0,,-277000000.0,883000000.0,933289000000.0,-1481000000.0,-330000000.0,,1146000000.0,2895000000.0,39788000000.0,193396000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,4212000000,1052000000,45433000000.0,337000000.0,58659000000.0,372000000.0,-1968000000.0,-361000000.0,473000000.0,473000000.0,,10512000000.0,1612000000.0,8823000000.0,,,,864554000000.0,7281000000,209730000000.0,,100637000000.0,72356000000.0,371745000000.0,,0.0,1087000000,3323000000.0,1087000000,45433000000.0,-8566000000.0,1612000000,9743000000.0,1864000000.0,525000000,3108000000.0,56554000000.0,2268000000,60000000.0,46000000.0,-242000000.0,10755000000.0,,-243000000.0,-8342000000.0,936910000000.0,-5356000000.0,-347000000.0,,1159000000.0,2750000000.0,42683000000.0,209794000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,2595000000,-428000000,44203000000.0,539000000.0,58043000000.0,389000000.0,-223000000.0,-1230000000.0,446000000.0,446000000.0,,-10684000000.0,-730000000.0,-10667000000.0,,,,878821000000.0,3587000000,217672000000.0,,25563000000.0,70088000000.0,372120000000.0,,0.0,-393000000,3643000000.0,-393000000,44203000000.0,-8213000000.0,-730000000,9484000000.0,1816000000.0,-337000000,3108000000.0,54629000000.0,1998000000,59000000.0,420000000.0,-18000000.0,-10225000000.0,,-459000000.0,8456000000.0,948909000000.0,-2160000000.0,-314000000.0,,2226000000.0,-1230000000.0,45433000000.0,219319000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,3086000000,978000000,56008000000.0,497000000.0,58834000000.0,514000000.0,-222000000.0,-400000000.0,418000000.0,418000000.0,,19010000000.0,1247000000.0,16544000000.0,,,533000000.0,852846000000.0,6049000000,210909000000.0,4108000000.0,77771000000.0,70379000000.0,364870000000.0,,0.0,1013000000,3802000000.0,1013000000,56008000000.0,-10342000000.0,1247000000,8697000000.0,1666000000.0,234000000,3108000000.0,49038000000.0,1967000000,186000000.0,-249000000.0,-166000000.0,19215000000.0,,-205000000.0,-7907000000.0,923225000000.0,-908000000.0,-516000000.0,,1243000000.0,11805000000.0,44203000000.0,198292000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,4848000000,2074000000,57138000000.0,-240000000.0,60723000000.0,433000000.0,-220000000.0,-653000000.0,643000000.0,643000000.0,,3148000000.0,3181000000.0,353000000.0,,,,879276000000.0,9949000000,204731000000.0,,85605000000.0,71656000000.0,386173000000.0,,0.0,2109000000,3782000000.0,2109000000,57138000000.0,-15468000000.0,3181000000,8597000000.0,1588000000.0,1072000000,3108000000.0,48721000000.0,1852000000,39000000.0,-206000000.0,-39000000.0,3538000000.0,,-390000000.0,-2168000000.0,950932000000.0,-365000000.0,-507000000.0,,829000000.0,1130000000.0,56008000000.0,210305000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,331000000,927000000,58913000000.0,-941000000.0,61412000000.0,409000000.0,-273000000.0,-1335000000.0,247000000.0,247000000.0,,5215000000.0,1415000000.0,3749000000.0,,,2153000000.0,875783000000.0,6627000000,195928000000.0,4243000000.0,,72855000000.0,387868000000.0,,0.0,962000000,3779000000.0,962000000,58913000000.0,-12090000000.0,1415000000,8616000000.0,1621000000.0,453000000,4858000000.0,33192000000.0,1965000000,7000000.0,-3987000000.0,-316000000.0,5367000000.0,,-152000000.0,-2651000000.0,948638000000.0,-1501000000.0,-506000000.0,,847000000.0,1775000000.0,57138000000.0,221684000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,4141000000,1458000000,63639000000.0,-336000000.0,62638000000.0,396000000.0,-286000000.0,-1683000000.0,198000000.0,198000000.0,,848000000.0,2298000000.0,-1093000000.0,,,2103000000.0,874181000000.0,8351000000,197271000000.0,4638000000.0,84357000000.0,73687000000.0,415811000000.0,,0.0,1512000000,3763000000.0,1512000000,63639000000.0,-10648000000.0,2298000000,8470000000.0,1533000000.0,786000000,5358000000.0,47271000000.0,1793000000,102000000.0,5421000000.0,-84000000.0,1013000000.0,,-165000000.0,4049000000.0,949207000000.0,-1250000000.0,-382000000.0,,1586000000.0,4726000000.0,58913000000.0,205451000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,2477000000,2833000000,72669000000.0,-2217000000.0,65223000000.0,500000000.0,-307000000.0,-1549000000.0,231000000.0,231000000.0,,2707000000.0,4313000000.0,188000000.0,,17267000000.0,2724000000.0,862839000000.0,8686000000,177630000000.0,18991000000.0,72874000000.0,75716000000.0,407464000000.0,,-2741000000.0,2892000000,3702000000.0,2892000000,72669000000.0,-9805000000.0,4313000000,8217000000.0,1397000000.0,1421000000,6208000000.0,67349000000.0,1891000000,169000000.0,597000000.0,-154000000.0,2961000000.0,-9050000000.0,-254000000.0,8286000000.0,938555000000.0,-1524000000.0,-193000000.0,,2470000000.0,9030000000.0,63639000000.0,194485000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,4795000000,2188000000,63333000000.0,-953000000.0,67164000000.0,302000000.0,-319000000.0,-501000000.0,1509000000.0,1509000000.0,,-5869000000.0,3373000000.0,-9769000000.0,,14030000000.0,3086000000.0,881995000000.0,9529000000,197469000000.0,18721000000.0,77917000000.0,77228000000.0,387848000000.0,3356000000.0,0.0,2260000000,3702000000.0,2260000000,63333000000.0,-13499000000.0,3373000000,7960000000.0,981000000.0,1113000000,6208000000.0,40980000000.0,1683000000,14000000.0,443000000.0,-160000000.0,-5698000000.0,-6070000000.0,-171000000.0,-2685000000.0,959223000000.0,-1525000000.0,-208000000.0,-339000000.0,1235000000.0,-9336000000.0,72669000000.0,203527000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,4074000000,1861000000,72398000000.0,-707000000.0,68783000000.0,266000000.0,-312000000.0,-237000000.0,160000000.0,160000000.0,,11174000000.0,2645000000.0,8975000000.0,,14021000000.0,2865000000.0,860413000000.0,7999000000,170611000000.0,15104000000.0,74104000000.0,78043000000.0,356535000000.0,6994000000.0,0.0,1931000000,3699000000.0,1931000000,72398000000.0,-6119000000.0,2645000000,8051000000.0,795000000.0,714000000,7208000000.0,61460000000.0,1837000000,20000000.0,389000000.0,-286000000.0,11332000000.0,-5970000000.0,-158000000.0,-1560000000.0,938456000000.0,-1600000000.0,-583000000.0,55000000.0,1103000000.0,9065000000.0,63333000000.0,209272000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,2701000000,1429000000,65478000000.0,-4155000000.0,69975000000.0,280000000.0,-325000000.0,0.0,152000000.0,152000000.0,,-3540000000.0,2167000000.0,-5320000000.0,,14701000000.0,2308000000.0,845607000000.0,6149000000,176848000000.0,18328000000.0,74131000000.0,77616000000.0,324679000000.0,-2522000000.0,0.0,1517000000,3702000000.0,1517000000,65478000000.0,-6875000000.0,2167000000,8721000000.0,756000000.0,650000000,7208000000.0,58499000000.0,1558000000,15000000.0,86000000.0,-820000000.0,-3371000000.0,-5980000000.0,-169000000.0,606000000.0,923223000000.0,-1650000000.0,-600000000.0,-1727000000.0,319000000.0,-6920000000.0,72398000000.0,201873000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,2536000000,2248000000,61133000000.0,-2913000000.0,71961000000.0,474000000.0,-346000000.0,0.0,194000000.0,194000000.0,,2072000000.0,3552000000.0,-538000000.0,,18236000000.0,1974000000.0,833040000000.0,8188000000,168966000000.0,5183000000.0,88935000000.0,78467000000.0,339538000000.0,-6197000000.0,0.0,2332000000,3705000000.0,2332000000,61133000000.0,-7610000000.0,3552000000,9196000000.0,671000000.0,1220000000,7208000000.0,61982000000.0,1590000000,16000000.0,53000000.0,-1008000000.0,2280000000.0,-9040000000.0,-208000000.0,-3712000000.0,911507000000.0,-1400000000.0,-524000000.0,-3302000000.0,663000000.0,-4345000000.0,65478000000.0,204765000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,4349000000,1949000000,58858000000.0,-3203000000.0,73646000000.0,390000000.0,-348000000.0,0.0,1611000000.0,1611000000.0,,-4385000000.0,3021000000.0,-8255000000.0,,18234000000.0,1378000000.0,836566000000.0,8733000000,172958000000.0,5102000000.0,86589000000.0,79099000000.0,332930000000.0,,0.0,2033000000,,2033000000,58858000000.0,-11901000000.0,3021000000,8944000000.0,4486000000.0,988000000,7208000000.0,64504000000.0,1557000000,54000000.0,538000000.0,-309000000.0,-4221000000.0,-9290000000.0,-164000000.0,5149000000.0,915665000000.0,-1719000000.0,-560000000.0,-1320000000.0,306000000.0,-2275000000.0,61133000000.0,228414000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,4251000000,1953000000,56983000000.0,-3610000000.0,75340000000.0,294000000.0,-343000000.0,0.0,164000000.0,164000000.0,,340000000.0,2821000000.0,-1966000000.0,,18394000000.0,1342000000.0,778285000000.0,8512000000,174010000000.0,5270000000.0,91011000000.0,81629000000.0,346211000000.0,,0.0,2037000000,,2037000000,56983000000.0,-9621000000.0,2821000000,8884000000.0,4469000000.0,784000000,9208000000.0,64494000000.0,1579000000,2000000.0,585000000.0,-140000000.0,529000000.0,-9510000000.0,-189000000.0,1206000000.0,859914000000.0,-1250000000.0,-595000000.0,-6553000000.0,163000000.0,-1875000000.0,58858000000.0,211516000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,3120000000,2143000000,54150000000.0,-3778000000.0,77227000000.0,301000000.0,-354000000.0,0.0,156000000.0,156000000.0,,-9054000000.0,3305000000.0,-11327000000.0,,17762000000.0,1402000000.0,786658000000.0,7763000000,172979000000.0,4369000000.0,97626000000.0,82275000000.0,325717000000.0,,0.0,2241000000,3706000000.0,2241000000,54150000000.0,-5409000000.0,3305000000,8682000000.0,680000000.0,1064000000,9209000000.0,67139000000.0,1248000000,23000000.0,132000000.0,-177000000.0,-8899000000.0,-9080000000.0,-155000000.0,9844000000.0,868933000000.0,-1250000000.0,-643000000.0,-31448000000.0,658000000.0,-2833000000.0,56983000000.0,219347000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,2299000000,2032000000,57600000000.0,-4318000000.0,78984000000.0,352000000.0,-409000000.0,0.0,154000000.0,154000000.0,,4798000000.0,3210000000.0,1820000000.0,,18324000000.0,1533000000.0,773443000000.0,7019000000,175663000000.0,4751000000.0,63808000000.0,82797000000.0,312608000000.0,,0.0,2166000000,3645000000.0,2166000000,57600000000.0,-10454000000.0,3210000000,9344000000.0,515000000.0,1044000000,9209000000.0,60100000000.0,1173000000,44000000.0,169000000.0,-1106000000.0,4968000000.0,-8980000000.0,-170000000.0,2800000000.0,856240000000.0,-1250000000.0,-743000000.0,-455000000.0,387000000.0,3450000000.0,54150000000.0,213572000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,4796000000,2748000000,63129000000.0,-4263000000.0,81455000000.0,219000000.0,-373000000.0,,1809000000.0,1809000000.0,,6417000000.0,3934000000.0,1881000000.0,,18800000000.0,1613000000.0,780331000000.0,9979000000,174375000000.0,4863000000.0,58590000000.0,85127000000.0,326288000000.0,,0.0,2844000000,3645000000.0,2844000000,63129000000.0,-13886000000.0,3934000000,10200000000.0,541000000.0,1090000000,9209000000.0,58701000000.0,1176000000,71000000.0,229000000.0,-477000000.0,6719000000.0,-8600000000.0,-302000000.0,3073000000.0,865458000000.0,-1250000000.0,-771000000.0,13279000000.0,184000000.0,5529000000.0,57600000000.0,223287000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,4159000000,916000000,60845000000.0,-7153000000.0,82072000000.0,265000000.0,-431000000.0,,163000000.0,163000000.0,,-8247000000.0,1726000000.0,-9327000000.0,,19830000000.0,1580000000.0,772225000000.0,8422000000,183157000000.0,6095000000.0,56349000000.0,87654000000.0,303750000000.0,,0.0,1048000000,3645000000.0,1048000000,60845000000.0,-8618000000.0,1726000000,11600000000.0,521000000.0,678000000,11209000000.0,58625000000.0,1487000000,147000000.0,40000000.0,-1106000000.0,-7851000000.0,-8230000000.0,-396000000.0,12720000000.0,859879000000.0,-245000000.0,-908000000.0,-32922000000.0,91000000.0,-2284000000.0,63129000000.0,206112000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,2674000000,1330000000,65575000000.0,-3331000000.0,83105000000.0,222000000.0,-393000000.0,,135000000.0,135000000.0,,791000000.0,2046000000.0,-485000000.0,,19971000000.0,1470000000.0,792856000000.0,6196000000,188280000000.0,6311000000.0,52016000000.0,87703000000.0,290763000000.0,,0.0,1426000000,3652000000.0,1426000000,65575000000.0,-7370000000.0,2046000000,11671000000.0,516000000.0,620000000,11209000000.0,55511000000.0,1277000000,2000000.0,29000000.0,-101000000.0,1298000000.0,-8300000000.0,-507000000.0,6763000000.0,880559000000.0,-1050000000.0,-911000000.0,11265000000.0,439000000.0,4730000000.0,60845000000.0,222778000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,2412000000,574000000,75105000000.0,-3827000000.0,83386000000.0,285000000.0,-484000000.0,,165000000.0,165000000.0,,6167000000.0,1072000000.0,5155000000.0,,17726000000.0,1280000000.0,774667000000.0,6647000000,186443000000.0,8355000000.0,46430000000.0,86728000000.0,294198000000.0,,0.0,765000000,3657000000.0,765000000,75105000000.0,-6149000000.0,1072000000,9956000000.0,491000000.0,307000000,11209000000.0,57020000000.0,1448000000,39000000.0,60000000.0,-124000000.0,6795000000.0,-7770000000.0,-628000000.0,6562000000.0,861395000000.0,-1590000000.0,-718000000.0,18505000000.0,305000000.0,9530000000.0,65575000000.0,210362000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,2981000000,1200000000,79169000000.0,-3140000000.0,83990000000.0,239000000.0,-387000000.0,,1665000000.0,1665000000.0,,-4505000000.0,1576000000.0,-6971000000.0,,18562000000.0,1213000000.0,791199000000.0,5647000000,191714000000.0,7426000000.0,49399000000.0,86837000000.0,287139000000.0,,0.0,1135000000,3659000000.0,1135000000,79169000000.0,-12919000000.0,1576000000,10612000000.0,477000000.0,441000000,11212000000.0,61840000000.0,1465000000,1000000.0,70000000.0,-562000000.0,-3932000000.0,-7950000000.0,-573000000.0,11136000000.0,878036000000.0,-2061000000.0,-478000000.0,-23731000000.0,322000000.0,4064000000.0,75105000000.0,210938000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,3648000000,1634000000,103293000000.0,15955000000.0,85339000000.0,245000000.0,-473000000.0,,149000000.0,149000000.0,,8936000000.0,2463000000.0,7389000000.0,,18731000000.0,1453000000.0,810329000000.0,7307000000,193160000000.0,4448000000.0,51710000000.0,86514000000.0,280216000000.0,,0.0,1822000000,,1822000000,103293000000.0,-13542000000.0,2463000000,10751000000.0,4145000000.0,641000000,11212000000.0,59519000000.0,1776000000,0.0,35000000.0,16444000000.0,9605000000.0,-7980000000.0,-669000000.0,-1436000000.0,896843000000.0,-1865000000.0,-551000000.0,11502000000.0,496000000.0,24124000000.0,79169000000.0,217936000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,3506000000,2100000000,99535000000.0,-1513000000.0,87160000000.0,247000000.0,-378000000.0,,129000000.0,129000000.0,,-4721000000.0,2868000000.0,-6370000000.0,,19507000000.0,1527000000.0,792877000000.0,7555000000,198460000000.0,4432000000.0,53855000000.0,87110000000.0,292633000000.0,,0.0,2094000000,3669000000.0,2094000000,99535000000.0,-9223000000.0,2868000000,11347000000.0,435000000.0,774000000,11212000000.0,58013000000.0,1775000000,0.0,73000000.0,-128000000.0,-3900000000.0,-8160000000.0,-821000000.0,1655000000.0,879987000000.0,-1835000000.0,-582000000.0,1499000000.0,391000000.0,-3758000000.0,103293000000.0,204487000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,2778000000,2153000000,121711000000.0,-2032000000.0,89039000000.0,267000000.0,-468000000.0,,168000000.0,168000000.0,,2984000000.0,1071000000.0,461000000.0,,19750000000.0,1794000000.0,773272000000.0,7544000000,198075000000.0,4220000000.0,47780000000.0,86893000000.0,296171000000.0,,0.0,2347000000,3666000000.0,2347000000,121711000000.0,-8248000000.0,3397000000,12070000000.0,429000000.0,1050000000,11212000000.0,52383000000.0,2088000000,5000000.0,2139000000.0,-832000000.0,3797000000.0,-7680000000.0,-813000000.0,2077000000.0,860165000000.0,-1488000000.0,-1216000000.0,-5005000000.0,303000000.0,3842000000.0,99535000000.0,188455000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,3648000000,2162000000,123035000000.0,-1573000000.0,90904000000.0,257000000.0,-366000000.0,0.0,1272000000.0,1272000000.0,,-4202000000.0,2539000000.0,-7148000000.0,,21292000000.0,1624000000.0,807152000000.0,7411000000,211248000000.0,4557000000.0,54460000000.0,86917000000.0,309092000000.0,,0.0,2255000000,3664000000.0,2255000000,123035000000.0,-14464000000.0,2539000000,13372000000.0,403000000.0,284000000,11212000000.0,47121000000.0,2230000000,6000000.0,-589000000.0,-512000000.0,-3364000000.0,-7920000000.0,-838000000.0,6261000000.0,894069000000.0,-1503000000.0,-1370000000.0,9034000000.0,539000000.0,1324000000.0,121711000000.0,196258000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,3598000000,1631000000,110888000000.0,-5369000000.0,92225000000.0,265000000.0,-510000000.0,,180000000.0,180000000.0,,-11172000000.0,2509000000.0,-12657000000.0,,22188000000.0,1610000000.0,819843000000.0,7224000000,216014000000.0,4691000000.0,59343000000.0,86675000000.0,327982000000.0,,0.0,1831000000,3668000000.0,1831000000,110888000000.0,-8030000000.0,2509000000,13978000000.0,412000000.0,678000000,11212000000.0,53053000000.0,2432000000,1000000.0,81000000.0,-574000000.0,-10489000000.0,-8210000000.0,-683000000.0,3711000000.0,906518000000.0,-1528000000.0,-1615000000.0,410000000.0,338000000.0,-12147000000.0,123035000000.0,199562000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,3530000000,2035000000,116610000000.0,-11144000000.0,93958000000.0,280000000.0,-395000000.0,-2543000000.0,158000000.0,158000000.0,,2045000000.0,2976000000.0,168000000.0,,23265000000.0,1747000000.0,843840000000.0,7701000000,223727000000.0,4944000000.0,59695000000.0,86292000000.0,333474000000.0,,0.0,2128000000,3665000000.0,2128000000,116610000000.0,-6218000000.0,2976000000,14805000000.0,393000000.0,848000000,11212000000.0,56241000000.0,2681000000,0.0,630000000.0,-762000000.0,2734000000.0,-8460000000.0,-689000000.0,14132000000.0,930132000000.0,-2174000000.0,-1716000000.0,2750000000.0,398000000.0,5722000000.0,110888000000.0,202986000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,2562000000,-2143000000,110051000000.0,-11030000000.0,91519000000.0,350000000.0,-498000000.0,-6582000000.0,159000000.0,159000000.0,316000000000.0,-7598000000.0,3108000000.0,-10656000000.0,,23374000000.0,4051000000.0,835000000000.0,7197000000,227598000000.0,5433000000.0,60112000000.0,82000000000.0,315988000000.0,,0.0,-1928000000,3665000000.0,-1928000000,110000000000.0,-6770000000.0,3108000000,15094000000.0,373000000.0,5036000000,11862000000.0,61818000000.0,2838000000,0.0,-664000000.0,-535000000.0,-6623000000.0,-8280000000.0,-975000000.0,11094000000.0,917000000000.0,-2654000000.0,-1880000000.0,-32251000000.0,1612000000.0,-6559000000.0,116610000000.0,178000000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,4548000000,2737000000,120503000000.0,-9213000000.0,93907000000.0,299000000.0,-376000000.0,-3188000000.0,,1329000000.0,,-2527000000.0,,-5424000000.0,,24387000000.0,2217000000.0,890000000000.0,9192000000,236688000000.0,5127000000.0,70273000000.0,84000000000.0,336879000000.0,,,2832000000,,2832000000,121000000000.0,-11924000000.0,3419000000,15777000000.0,,587000000,11212000000.0,48000000000.0,3312000000,0.0,-851000000.0,-68000000.0,-964000000.0,-8610000000.0,-1563000000.0,20629000000.0,974000000000.0,-1450000000.0,-1770000000.0,3825000000.0,183000000.0,10452000000.0,110051000000.0,191000000000.0,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,3909000000,2348000000,131417000000.0,-3590000000.0,95941000000.0,335000000.0,-531000000.0,-12000000.0,,176000000.0,,6410000000.0,,5522000000.0,,25838000000.0,2793000000.0,882000000000.0,8590000000,227000000000.0,5511000000.0,348000000000.0,87000000000.0,347959000000.0,,,2565000000,,2565000000,131000000000.0,-12847000000.0,3276000000,17108000000.0,,711000000,11212000000.0,44000000000.0,3918000000,10000000.0,504000000.0,-81000000.0,8598000000.0,-8730000000.0,-2188000000.0,5906000000.0,969000000000.0,0.0,-958000000.0,30203000000.0,120000000.0,10914000000.0,120503000000.0,193000000000.0,,,,,,,,,,,,,,,,,,,,,,,,
