date,annualCashAndCashEquivalents,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualTaxProvision,annualCurrentDebt,trailingRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,quarterlyGrossProfit,annualCurrentAccruedExpenses,annualBasicEPS,annualCapitalExpenditure,trailingResearchAndDevelopment,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualTotalRevenue,annualChangesInAccountReceivables,quarterlyGrossPPE,trailingCostOfRevenue,annualInterestExpense,trailingFreeCashFlow,trailingBeginningCashPosition,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCurrentAssets,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,annualRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,annualOtherNonCurrentAssets,quarterlyStockBasedCompensation,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyBasicEPS,annualChangeInWorkingCapital,trailingNetIncomeCommonStockholders,quarterlyBasicAverageShares,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualTotalAssets,quarterlyCostOfRevenue,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualDilutedEPS,quarterlyLongTermDebt,annualBeginningCashPosition,annualRetainedEarnings,annualAccountsReceivable,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,quarterlyNetIncome,annualCashDividendsPaid,trailingCommonStockIssuance,quarterlyRepaymentOfDebt,annualFreeCashFlow,annualSellingGeneralAndAdministration,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherCurrentAssets,trailingTaxProvision,annualTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherCurrentAssets,quarterlyCurrentDebt,quarterlyCapitalExpenditure,annualDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,trailingStockBasedCompensation,annualStockBasedCompensation,annualChangeInInventory,annualStockholdersEquity,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyNetOtherFinancingCharges,quarterlyInventory,trailingOtherNonCashItems,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyNonCurrentDeferredTaxesLiabilities,annualOperatingCashFlow,annualDilutedAverageShares,annualCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingExpense,quarterlyOperatingCashFlow,quarterlyPretaxIncome,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,trailingCashDividendsPaid,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,annualInventory,quarterlyNetPPE,annualGrossProfit,annualCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualNetPPE,quarterlyCommonStockIssuance,annualEbitda,annualGrossPPE,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,annualGoodwill,trailingPretaxIncome,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfInvestment,trailingGrossProfit,trailingCapitalExpenditure,trailingOperatingIncome,trailingInvestingCashFlow,annualAccountsPayable,annualOperatingIncome,quarterlySaleOfInvestment,annualInvestingCashFlow,trailingTotalRevenue,annualBasicAverageShares,quarterlyOtherIntangibleAssets,annualEndCashPosition,trailingInterestExpense,annualPretaxIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyBeginningCashPosition,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyCashAndCashEquivalents,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingOtherIncomeExpense,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,quarterlyChangeInInventory,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,annualIncomeTaxPayable,trailingChangeInInventory,trailingChangeInAccountPayable,annualDeferredIncomeTax,trailingSaleOfInvestment,trailingDeferredIncomeTax,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingDilutedAverageShares,annualChangeInAccountPayable
1970-01-01 00:00:00.725760000,295299774.013013,,,,,,,,,,,67947765.155537,325785266.861814,,,,,0.189077,-69616125.460695,,,166532692.278525,,1104606191.133423,36855595.832133,133013817.056709,,1300866030.667496,,,,40647323.798401,,,17745286.882138,,,,,,,,,,-295299774.013013,,972502388.788619,,,,-13498551.559917,,,155915853.972973,,,,,,,1344546736.838912,,795201189.08589,155915853.972973,0.189077,,92366493.258308,177756207.058681,317898472.691975,,,,34277220.81507,,,,,6521772.101982,,,,,372044348.050293,,,,,,49292463.561494,,,-3791727.966269,,,,,9100147.119045,427555245.476469,,,,,,,,,,,,76137897.562677,823109200.0,154702501.023767,,,,,,295299774.013013,,,,,,286047957.775317,,,662187372.029181,,,367494274.490771,,324420244.793958,,,12740205.966663,,,,,,,-37917279.662688,78109596.105137,,,,,,,,134075500.887264,196259839.534072,,21537014.848407,,823109200.0,,115875206.649174,,234480457.434062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,277202532.394533,,,,,,,,,,,83131175.670079,390509437.311402,,,,,0.191635,-97775279.569256,,,160789302.408142,,1180255606.177149,43044790.249098,90379267.498965,,1403319330.217147,,,,35500857.9374,,,27661085.142891,,,,,,,,,,-277202532.394533,,933820483.99503,,,,-28252766.108514,,,160789302.408142,,,,,,,1306875332.820543,,792704573.693864,160789302.408142,0.191635,,113011064.434057,268475238.151589,319951482.160819,,,,40973906.869416,,,,,-54434648.837347,,,,,373054848.825513,,,,,,53251286.9061,,,,,,,,-15827465.830424,513726998.402461,,,,,,,,,,,,43340630.731909,842746000.0,153245370.096444,,,,,,277202532.394533,,,,1922963.138276,,287704869.534347,,,702325306.1949,,,357523223.477901,,332672622.921721,,,,,,,,,,-173214602.686232,-107538015.502041,,,,,,,,140376309.094136,223063724.039998,,-30471569.729602,,842746000.0,,-7396012.070292,,243920478.07822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,211059518.784297,,,,,,,,,,,75668745.993778,175257570.783109,,,,,-0.095539,-99745165.173616,,,-84267467.129434,,1015743476.697466,45338711.442553,102402951.706455,,1508059346.809874,,,,16884761.502744,,,109594609.38355,,,,,,,,,,-211059518.784297,,922720948.04809,,,,2032424.995701,,,-84267467.129434,,,,,,,1321857949.126839,,624736175.60152,-84267467.129434,-0.095539,,-7817019.214233,380532495.348874,349108078.107656,,,,27984928.786955,,,,,17353782.655598,,,,,399137001.078749,,,,,,57220580.648187,,,-4690211.52854,,,,,-15321357.659897,696652752.372465,,,,,,,,,,,,117098947.829214,889383400.0,171036380.407423,,,,,,211059518.784297,,,,,,304863749.355096,,,522333223.895064,,,380532495.348874,,65506621.015274,,,,,,,,,,-134609070.869096,98338101.715054,,,,,,,,146334599.690446,492315870.112409,,-67226365.242406,,889383400.0,,102402951.706455,,-8598721.135657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,61344953.33457,,,,,,,,,,,98893627.541875,171827677.854008,,,,,0.194521,-108164905.123926,,,174300018.542555,,1331046418.196427,45429260.152049,95494159.095123,,1585852030.40979,,,,17460906.112862,,,17460906.112862,,,,,,-342419185.363743,,,,-61344953.33457,,841832004.450213,,,,-18542555.164102,,,174300018.542555,,,,,,,1272482848.136473,,647135175.227146,174300018.542555,0.194521,,-89158786.080722,294981148.40225,379813338.278015,,,,16224735.768589,,,,,-35694418.690896,,,,,430650843.68626,,,,,,61190432.041535,,,-233327152.481612,,,,,-26114098.522776,624884109.030224,,,,,,,,,,,,72470486.43303,896747200.0,170746028.802769,,,,,18233512.578033,61344953.33457,,,,,,339792323.382162,,,551641016.132023,,,410408554.298782,,351844984.238828,752827739.662525,,108164905.123926,,,,,,,,-21323938.438717,,,,,,,,176772359.231102,254805612.213363,,-101365968.230422,,896747200.0,,-110482724.519439,,273193646.08443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,137856629.10573,,,,,,,,,,,99325273.144501,188718018.974552,,,,,0.228139,-124499092.372504,,,206699318.423126,,1518477925.814296,70726444.497722,78090214.748091,,1831010035.277597,,,,17125047.09388,,,8905024.488817,,,,,,-401582354.351474,,,,-137856629.10573,,966708908.449498,,,,-28770079.117718,,,206699318.423126,,,,,,,1441586464.362777,,695961913.895263,206699318.423126,0.228139,,-70555194.026784,370928520.05343,374524779.943145,,,,22776312.63486,,,,,17638798.506696,,,,,474877555.913279,,,,,,72781450.148988,,,-76891461.451519,,,,,-8048772.134123,745110799.054697,,,,,,,,,,,,142137890.8792,904111000.0,190088022.742063,,,,,31338836.181799,137856629.10573,,,,,,393533582.217351,,,617871699.147173,,,442682467.376785,,395931088.810494,844264821.72826,,-10103777.785389,,,,,,,,19693804.157961,,,,,,,,199506798.643696,312532109.463301,,-191629276.980512,,904111000.0,,-50861389.868822,,306024591.567627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.883526400,94392646.961582,,,,,,,,,,,63975401.706011,147292203.927792,,,,,0.206083,-119354625.405012,,,187958738.345566,,1449778483.105204,69265357.402632,73563446.406136,,1732625801.75891,,,,20663889.439926,,,7108377.967335,,,,,,-418898366.726179,,,,-94392646.961582,,927891291.410434,,,,-26945711.829663,,,187958738.345566,,,,,,,1427130860.279045,,664550684.388018,187958738.345566,0.206083,,-61661046.088739,393936388.282748,363519143.027177,,,,24135422.865833,,,,,-5785889.043179,,,,,499239568.868611,,,,,,67446935.131918,,,-28433511.869338,,,,,2810288.96383,762084242.544469,,,,,,,,,,,,113568736.361833,910656600.0,184321893.804139,,,,,31905045.295246,94392646.961582,,,,,,373107187.727303,,,590987237.981882,,,466177345.764729,,340044964.623421,885075712.490908,,7108377.967335,,,,,,,,8761489.122529,,,,,,,,198703960.854328,282847318.653706,,-116544336.441182,,908202000.0,,-52899556.96621,,251934140.051577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,82828450.493817,,,,,-1500000.0,,,,,,67723462.528011,143746368.993277,,,,,0.170411,-115030292.970371,,,155531579.384181,,1511494729.8531,71541206.739148,73367084.405345,,1748526848.701137,,,,16266910.117022,,,4979666.362354,,,,,,-473234293.302349,,,,-82828450.493817,,947630508.755913,,,,-20416632.08565,,,155531579.384181,,,,,,,1502697319.279608,,696821312.972031,155531579.384181,0.170411,,-51622541.289734,430741140.343597,386920076.354884,669800000.0,,,21246576.479376,,-114500000.0,,,2157855.423687,701800000.0,,,,555066810.523695,,14600000.0,-100000.0,,,81998506.100091,,,-35189642.293966,,,,,-34027720.14275,805378039.671342,-111000000.0,,,,,,,,,,,117188148.394058,912293000.0,185409577.558304,,,,,46974852.68487,82828450.493817,,,,,,402357042.078181,,1078400000.0,623454228.566686,,,484189559.299527,,322018424.765541,957423852.601876,266500000.0,2489833.181177,52100000.0,,,,,,-3983733.089883,-9295377.209727,,,,,,,,213129720.308739,237032118.848037,,-127479458.876255,,910656600.0,,-60917918.499461,,223255041.912192,,,,,,3500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,464100000.0,,,464100000.0,,464100000.0,,,58800000.0,,,,,740156308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079443,,,740156308.0,,,,,,,,,,,,,,,,,,,58800000.0,,58800000.0,,,,,,,,,,,,,,,,0.079443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,454600000.0,,,72800000.0,,48500000.0,,,57600000.0,,,,,736380000.0,72800000.0,,,,,561000000.0,,,,,,,,,922800000.0,,,,,,,895500000.0,,492300000.0,,,,478900000.0,,,,,,,0.07822,,,736380000.0,,886600000.0,,,,,,,381800000.0,,,,,,,,,,57600000.0,,57600000.0,,,,,,68700000.0,100000.0,,,,,,,,,0.07822,,,,,,,,,,54500000.0,,396500000.0,,,-473100000.0,,,39700000.0,,,,,,24300000.0,,103500000.0,,,,,,,45900000.0,,449700000.0,,,,,,,,,,,,552100000.0,,,1447600000.0,,,,,,,,,,,,,,,,,62700000.0,,,,,,407700000.0,,,,,45600000.0,,45600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,447739000.0,,,447739000.0,,447739000.0,,,71536000.0,,,,,1045192057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068443,,,1045192057.0,,,,,,,,,,,,,,,,,,,70960000.0,,71536000.0,,,,,,,,,,,,,,,,0.068443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,162579267.503559,454727882.360554,,,-1051192914.844053,-116822000.0,-1190639012.941633,,,-17200604.633105,,125048531.124628,93826840.947328,,,,,0.185852,-108547948.751132,,693348000.517665,169535395.366895,,1645366895.302187,73120227.772745,94150381.77818,,1811666882.360554,,960754497.217549,,11162158.664423,,,7117898.278763,,1001682412.320435,,599197618.739485,,-523165523.489064,,519768344.765109,,-162579267.503559,,1001682412.320435,,,,72149605.280186,,,169535395.366895,892002070.661317,,,391160864.5011,,,1585835382.425262,,693348000.517665,169535395.366895,0.185852,32677623.916138,97062249.255856,519768344.765109,391160864.5011,664901000.0,,-16624604.633105,32677623.916138,-17200604.633105,-113591000.0,,,6470816.617057,710305000.0,94150381.77818,0.0,,584152970.104827,61401000.0,-36355000.0,0.0,93826840.947328,,87841335.57655,,,-82341141.452051,,,,,970622.492559,892002070.661317,-262244000.0,,,384366507.05319,,,-523165523.489064,,,-162579267.503559,,115018765.368189,915565800.0,181344635.693024,,,,,119710107.415556,162579267.503559,,,,,,384366507.05319,437588973.728485,1144633000.0,599197618.739485,297146000.0,,437588973.728485,,393587420.732496,960754497.217549,297146000.0,-116960010.353307,61401000.0,584152970.104827,,,1585835382.425262,,-38986670.117769,-24427332.72939,,,-10838617.833571,,,,,207874983.822958,166299987.058367,,-107577326.258574,,913111200.0,119710107.415556,68752426.556231,,294583926.491523,,,,207874983.822958,,18095000.0,,162579267.503559,181344635.693024,162579267.503559,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,471806000.0,,,471806000.0,,471806000.0,,,113291000.0,,,,,908771531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124664,,,908771531.0,,,,,,,,,,,,,,,,,,,47882000.0,,113291000.0,,,,,,,,,,,,,,,,0.124664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,416316375.524895,,,-210708219.556089,,-347180925.014997,,,99966348.530294,,,,,,92797000.0,,,,,1619226154.769046,,,,,,,,,361127774.445111,,,,,,,1055188962.207558,,1156118776.244751,,,,589817000.0,,,,,,,,,,,,42741451.709658,0.0,,,,,,356179000.0,,,,,,,,,,165375348.530294,,99966348.530294,,,,,,463107378.524295,469256148.770246,,,389922015.596881,,,,,,,531000.0,,,,,,,,,62245000.0,,366226754.64907,,,-522550000.0,,,23351000.0,,,,,,23048000.0,,69219000.0,,,,,,,23654000.0,,361127774.445111,,,468506298.740252,,,,,,,,,606778644.271146,,,1661967606.478704,,,,,,,,,,,,,,,,,222555488.90222,,,,,,,64337132.573485,,,,219706058.788242,,219706058.788242,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,304590000.0,,,304590000.0,,304590000.0,,,843889000.0,,,,,1168287348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72233,,,1168287348.0,,,,,,,,,,,,,,,,,,,18355000.0,,843889000.0,,,,,,,,,,,,,,,,0.72233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,36742741.068228,649075271.956028,,,-632589204.08651,-14338630.660772,-954162868.801529,,,-1482678472.696857,,86181144.700681,122475803.56076,,,,88964000.0,0.297228,-95441510.335763,,1037609033.337316,309923527.303143,,1603238140.757558,69303381.527064,434191659.696499,,1694796271.956028,,850609391.803083,,17027123.909667,,,11500776.675827,,797287609.033337,,603417373.640817,,-475564583.582268,,44658860.078862,,-36742741.068228,,797287609.033337,,,,-22254749.671406,,,309923527.303143,399838690.405066,,,367726132.154379,88964000.0,,1437895805.950532,,1037609033.337316,309923527.303143,0.294241,267206356.792926,-80654797.466842,44658860.078862,367726132.154379,459774000.0,,228910527.303143,267206356.792926,-1482678472.696857,-711566000.0,,,-581461345.44151,661626000.0,434191659.696499,0.0,,640608196.917194,84029000.0,-109747000.0,0.0,122475803.56076,,79161190.106345,,,-76323336.1214,,,,,-10604612.259529,399838690.405066,-366174000.0,,,340841199.665432,,,-475564583.582268,,,-36742741.068228,83044569.243637,-486019835.105747,1040000000.0,168329549.52802,,,,,229716812.04445,36742741.068228,,,,83044569.243637,,340841199.665432,375044808.220815,1043500000.0,603417373.640817,106160000.0,,375044808.220815,,495877643.685028,850609391.803083,106160000.0,107987812.163938,84029000.0,640608196.917194,,,1437895805.950532,,,-3584657.665193,,,-13293105.508424,,,,,171167403.512965,91558131.198471,,245399689.329669,,1034000000.0,229716812.04445,-85733062.492532,,396104672.003824,,,,171167403.512965,,179722000.0,,36742741.068228,168329549.52802,36742741.068228,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,388226000.0,,,388226000.0,,388226000.0,,,51522000.0,,,,,1172820396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04436,,,1161451758.0,,,,,,,,,,,,,,,,,,,51522000.0,,51522000.0,,,,,,,,,,,,,,,,0.04393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,387892557.139214,,,-200501084.299113,,-251363910.515429,,,64371570.598736,,,,,,58523000.0,,,,,1011731036.241535,,,,,,,,,330820889.178544,,,,,,,710946133.575132,,444305913.689043,,,,,,,,,,,,,,,,522937859.510923,0.0,,387468000.0,,,,358277000.0,,,,,,,,,,64371570.598736,,64371570.598736,,,,,,567425122.552492,392876370.746083,,,421637244.623275,,,,,,,6715000.0,,,,,,,,,28060000.0,,318069762.82905,,,-476072000.0,,,178538000.0,78773625.003542,,,,,,,79868000.0,,,,,,,28484000.0,,330820889.178544,,,411578022.725341,,,,,,,,,823722762.177326,,,1534668895.752458,,,,,,,,,,,,,,,,,264231673.797852,,,,,,420687000.0,32727890.963702,,,,0.0,564733000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,372777000.0,,,372777000.0,,372777000.0,,,47715000.0,,,,,929030374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0518,,,921138996.0,,,,,,,,,,,,,,,,,,,47715000.0,,47715000.0,,,,,,,,,,,,,,,,0.05136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,43686000.0,333944000.0,,,-1015371000.0,-20387000.0,-1015371000.0,,,33943000.0,,93197000.0,160910000.0,,,,69315000.0,0.204774,-108778000.0,,1009583000.0,117079000.0,,839354000.0,74121000.0,385601000.0,,1575172000.0,,798871000.0,,27607049.96876,,,13106000.0,,765087000.0,,623982000.0,,-442102000.0,,226293000.0,,203432000.0,,765087000.0,,,,-31600000.0,,,188724000.0,589179000.0,,,383272000.0,69315000.0,,1598762000.0,,1009583000.0,188724000.0,0.203027,246826000.0,32910000.0,226293000.0,383272000.0,509961000.0,,-37702000.0,246826000.0,33943000.0,-61160000.0,,,35677000.0,750089000.0,385601000.0,-1000.0,,833675000.0,138775000.0,-136009000.0,-1000.0,160910000.0,,87809000.0,,,-100693082.254479,,,,,-58248000.0,589179000.0,-35240000.0,,,338130000.0,,,-442102000.0,,,203432000.0,80496345.698386,144455000.0,929551242.0,165133000.0,,,,,273474000.0,43686000.0,,,,80496345.698386,,338130000.0,356769000.0,1065211000.0,623982000.0,182462000.0,,356769000.0,,313666000.0,798871000.0,182462000.0,18931000.0,138775000.0,833675000.0,,,1598762000.0,,-10752219.461517,10776000.0,,,-3495000.0,,,,,211295000.0,225857000.0,,-98439000.0,,921000000.0,273474000.0,43686000.0,,210276000.0,,,,211295000.0,,81402000.0,,43686000.0,165133000.0,43686000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,454243000.0,,,454243000.0,,454243000.0,,,36060000.0,,,,,933471395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03891,,,926754048.0,,,,,,,,,,,,,,,,,,,36060000.0,,36060000.0,,,,,,,,,,,,,,,,0.03863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,401318687.51533,,,-295271942.850135,,-328691123.620309,,,43502178.072112,,,,,,56581000.0,,,,,1170284522.93353,,,,,,,,,381561196.958548,,,,,,,800220750.551876,,492549668.874172,,,,262738000.0,,,,,,,,,,,,732615894.039735,0.0,,429377000.0,,,,431444000.0,,,,536108000.0,,,,,,43502178.072112,,43502178.072112,,,,,,677734854.059357,429850380.181506,,,536699779.249448,,,,,,,4824000.0,,,,,,,,,21822000.0,,370370370.37037,,,-442102000.0,,,210706000.0,84007848.908511,,,,,,,73579000.0,,,,,,,34837000.0,,381561196.958548,,,464649251.900908,,,,,,,,,1102679666.421388,,,1902900416.973265,,,,,,,,,,,,,,,,,510179053.225411,,,,,,469070000.0,27900416.973265,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,503340000.0,,,503340000.0,,503340000.0,,,49116000.0,,,,,931815595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05311,,,924797590.0,,,,,,,,,,,,,,,,,,,49116000.0,,49116000.0,,,,,,,,,,,,,,,,0.05271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,36240637.835226,309213000.0,,,-1236538000.0,79246194.733027,-1236538000.0,,,54049000.0,,105983731.98035,244787000.0,,,,87021000.0,0.195055,-137300000.0,,1160441000.0,184746718.208907,,1516791495.530321,98785000.0,651042925.022147,,1787710397.036321,,908886000.0,,20455826.689216,,,9825239.590883,,858446000.0,,743707000.0,,-496664000.0,-3865668.035757,418507000.0,,98946000.0,,858017234.436659,,,,-57662881.533382,,,184746718.208907,833629000.0,0.0,,358720000.0,87021000.0,,1993074011.435935,,1159861480.228719,184746718.208907,0.193606,264608000.0,-392204236.127889,418507000.0,358720000.0,531634000.0,,54049000.0,264608000.0,54049000.0,-70065233.148103,,,105553000.0,872144000.0,416734000.0,38837000.0,,1135056776.999275,61882000.0,-138680840.782798,452122090.682129,244787000.0,,152049609.406459,,,-332286381.573649,,,,,-18532000.0,833212531.207216,82670000.0,,,369839000.0,,,-496664000.0,,,98946000.0,90244000.0,242853000.0,954242928.0,183388000.0,,,,,510912458.72594,36240637.835226,,,,90198920.83434,,369654505.919304,412222000.0,1256970000.0,508818555.206572,184033000.0,,412015784.811146,,463235886.284932,412015784.811146,508818555.206572,71068000.0,509140694.209551,1135624000.0,0.0,,1994070000.0,,,-163646613.513731,,,-2095000.0,,,,,227866000.0,270918901.506,,0.0,,925681000.0,624456000.0,-446001449.625513,,290730450.189257,,,,227866000.0,,64299000.0,,36259000.0,183388000.0,36259000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,438892319.384411,,,96581643.154578,,71407083.709368,-24541237.195016,-504441172.279485,42907582.45064,,,,,934482759.0,307319621.906617,,,,,1189220855.301699,,,,,,,,,417042701.752719,,,,,,,908975759.590874,,480849918.45976,-70773761.459174,,,,,,,,,,0.046233,,,928760000.0,,860209946.325939,0.0,-22641270.444434,,,,,131572697.477794,,,,563181810.984974,,,,,210262987.064393,42907582.45064,,42907582.45064,,,,,,708370936.841939,471191754.144302,,,,,,,,,0.045916,2849950.125873,,,,,,,,,,,390284836.682025,,,,,,,92306717.965769,,,,-22166278.756788,235912538.197248,,63965547.269589,,,,,,,21057964.818949,,417042701.752719,,,480849918.45976,25649551.132855,,1108313.937839,,,,,,1140455042.036764,,,2049430801.627638,,,,,,,,,,,,,,,,,508874428.030843,,,,,29766145.759116,,,-438417327.696765,,,47499168.764547,,47499168.764547,,,,,,,,,,,,,,,,,,,,,,,,,,,
